,YoY,n1000,Total; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Estimate; HOUSEHOLDS BY TYPE - Average household size,"Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Unmarried women (widowed, divorced, and never married) - Per 1,000 unmarried women","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 50 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 19 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 35 to 50 years old","Estimate; WORLD REGION OF BIRTH OF FOREIGN BORN - Foreign-born population, excluding population born at sea - Oceania",Estimate; ANCESTRY - Total population - Czech,Estimate; ANCESTRY - Total population - Danish,Estimate; ANCESTRY - Total population - Greek,Estimate; ANCESTRY - Total population - Lithuanian,Estimate; ANCESTRY - Total population - Slovak,Estimate; ANCESTRY - Total population - Swiss,Estimate; COMMUTING TO WORK - Mean travel time to work (minutes),Estimate; CLASS OF WORKER - Civilian employed population 16 years and over - Unpaid family workers
7300,0.14738292,0.0,28.8,96.1,71.5,55.4,3.09,92.0,99.0,46.0,15.0,0.0,97.0,0.0,0.0,0.0,5.0,8.0,17.4,22.0
7301,0.118968134,0.0,36.8,95.7,83.5,56.7,3.08,0.0,79.0,0.0,35.0,28.0,25.0,1306.0,113.0,0.0,0.0,342.0,21.2,27.0
7302,0.063072228,0.0,38.6,105.6,70.7,41.6,2.84,21.0,40.0,0.0,11.0,0.0,0.0,11.0,18.0,86.0,69.0,713.0,24.2,25.0
7303,0.026781444,1.0,46.8,86.1,71.0,25.6,2.3,16.0,26.0,0.0,55.0,0.0,43.0,15.0,14.0,23.0,8.0,63.0,24.2,15.0
7304,0.092470277,0.0,44.1,90.3,69.9,36.0,2.37,10.0,16.0,24.0,0.0,0.0,0.0,7.0,11.0,0.0,12.0,25.0,20.8,32.0
7305,0.031186441,0.0,43.6,95.6,76.6,40.9,2.54,9.0,50.0,0.0,45.0,0.0,54.0,646.0,39.0,6.0,0.0,722.0,21.0,109.0
7306,0.064453125,0.0,47.4,103.9,63.2,29.8,2.22,56.0,47.0,33.0,0.0,0.0,12.0,18.0,31.0,25.0,40.0,7.0,37.9,0.0
7307,0.040883281,1.0,46.1,91.4,84.6,40.5,2.66,0.0,60.0,0.0,69.0,30.0,25.0,8.0,178.0,82.0,12.0,78.0,30.9,10.0
7308,0.25049505,0.0,31.9,93.3,70.7,52.3,2.86,46.0,43.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.3,0.0
7309,0.006920415,0.0,43.6,85.7,67.5,34.6,2.34,47.0,36.0,57.0,6.0,0.0,45.0,19.0,89.0,28.0,496.0,45.0,23.0,2.0
7310,0.033036849,0.0,41.8,93.8,72.5,37.8,2.47,68.0,53.0,41.0,2.0,17.0,26.0,20.0,2.0,0.0,0.0,0.0,28.7,21.0
7311,0.119776242,0.0,64.7,97.5,137.4,20.0,2.25,0.0,35.0,0.0,0.0,18.0,46.0,82.0,14.0,42.0,61.0,21.0,33.2,19.0
7312,0.047637195,1.0,40.9,92.6,50.7,29.4,2.55,21.0,51.0,21.0,33.0,15.0,0.0,9.0,274.0,113.0,0.0,15.0,25.8,0.0
7313,0.096554658,0.0,29.4,103.2,57.1,45.3,3.08,57.0,64.0,0.0,14.0,71.0,0.0,0.0,261.0,161.0,0.0,8.0,26.8,0.0
7314,0.037313433,0.0,33.5,105.3,51.8,31.6,2.45,12.0,57.0,0.0,88.0,0.0,151.0,21.0,121.0,7.0,0.0,37.0,18.1,0.0
7315,0.109697933,0.0,50.6,91.1,78.4,30.3,2.33,25.0,43.0,0.0,0.0,0.0,17.0,6.0,0.0,7.0,13.0,24.0,25.2,0.0
7316,0.035714286,0.0,39.9,99.7,60.5,34.7,2.68,41.0,43.0,0.0,27.0,0.0,57.0,0.0,8.0,30.0,0.0,0.0,27.9,11.0
7317,0.018815717,2.0,45.7,95.0,66.6,38.0,3.12,0.0,33.0,0.0,49.0,7.0,64.0,88.0,172.0,35.0,83.0,53.0,33.4,8.0
7318,0.07396622,0.0,39.5,111.1,58.4,33.1,2.2,28.0,76.0,0.0,36.0,0.0,11.0,117.0,0.0,33.0,36.0,63.0,21.9,0.0
7319,0.093344156,0.0,56.8,121.3,88.6,23.0,2.31,26.0,90.0,0.0,0.0,37.0,15.0,72.0,0.0,44.0,29.0,23.0,26.0,17.0
7320,0.030327869,0.0,36.1,94.9,60.4,38.2,2.59,0.0,18.0,0.0,0.0,0.0,47.0,41.0,0.0,7.0,0.0,15.0,20.7,5.0
7321,0.068231204,0.0,39.1,102.3,55.3,33.7,2.84,43.0,73.0,45.0,48.0,16.0,179.0,80.0,189.0,121.0,72.0,29.0,27.8,0.0
7322,0.061959654,0.0,40.5,94.9,65.2,39.5,2.74,0.0,60.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0
7323,0.027218494,0.0,45.5,100.8,72.5,37.2,2.47,46.0,58.0,0.0,59.0,0.0,39.0,56.0,120.0,24.0,42.0,47.0,26.6,0.0
7324,0.146302251,1.0,36.0,91.5,62.8,38.3,2.46,27.0,74.0,0.0,9.0,140.0,110.0,120.0,0.0,6.0,0.0,38.0,22.9,14.0
7325,0.027882442,0.0,41.1,92.4,56.4,33.6,2.78,27.0,30.0,0.0,38.0,0.0,25.0,22.0,20.0,25.0,89.0,20.0,26.3,0.0
7326,0.039401344,0.0,38.9,96.2,55.3,35.5,2.75,26.0,50.0,12.0,28.0,32.0,26.0,0.0,358.0,196.0,0.0,8.0,32.2,0.0
7327,0.03562781,0.0,43.4,98.5,65.4,43.2,2.92,0.0,72.0,141.0,25.0,0.0,11.0,21.0,22.0,7.0,16.0,0.0,26.2,51.0
7328,0.076643661,0.0,43.2,103.0,61.3,32.1,2.51,0.0,49.0,0.0,46.0,0.0,0.0,8.0,34.0,390.0,0.0,57.0,26.3,20.0
7329,0.035087719,0.0,38.5,94.5,81.8,47.4,2.66,109.0,100.0,32.0,29.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,26.8,54.0
7330,0.085429315,0.0,41.7,101.2,73.6,38.0,2.48,13.0,64.0,9.0,10.0,0.0,32.0,213.0,24.0,8.0,9.0,48.0,22.1,11.0
7331,0.05295472,0.0,39.3,93.9,59.3,32.4,2.52,60.0,65.0,0.0,35.0,0.0,0.0,32.0,0.0,10.0,0.0,0.0,22.6,0.0
7332,0.061411549,0.0,45.5,98.9,67.4,30.9,2.33,24.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,869.0,704.0,0.0,21.2,34.0
7333,0.029512271,0.0,52.5,98.9,87.8,36.6,2.41,0.0,51.0,0.0,0.0,0.0,206.0,0.0,37.0,10.0,15.0,15.0,36.8,9.0
7334,0.056497175,0.0,39.5,108.9,61.3,32.5,2.3,15.0,32.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,22.6,0.0
7335,0.055834379,0.0,44.3,97.3,76.8,38.2,2.56,22.0,37.0,0.0,15.0,0.0,76.0,107.0,14.0,17.0,15.0,45.0,25.9,0.0
7336,0.06381323,0.0,45.2,87.7,72.8,36.4,2.5,0.0,17.0,0.0,0.0,12.0,0.0,93.0,67.0,0.0,0.0,62.0,28.4,0.0
7337,0.110738255,0.0,42.5,108.8,70.0,38.5,2.44,34.0,33.0,31.0,14.0,0.0,29.0,0.0,104.0,43.0,0.0,47.0,25.2,15.0
7338,0.025182574,0.0,30.5,103.6,40.1,30.0,2.63,0.0,44.0,0.0,0.0,0.0,77.0,33.0,49.0,34.0,0.0,0.0,23.6,0.0
7339,0.030808477,1.0,46.0,83.4,85.6,44.6,2.46,0.0,38.0,0.0,20.0,0.0,37.0,4.0,42.0,86.0,78.0,34.0,29.4,0.0
7340,-0.002678571,0.0,45.0,96.6,66.8,40.4,2.71,10.0,29.0,0.0,20.0,0.0,149.0,28.0,178.0,13.0,174.0,42.0,32.4,10.0
7341,0.079753489,0.0,58.9,84.4,101.7,24.8,2.0,8.0,41.0,0.0,53.0,0.0,16.0,46.0,48.0,50.0,10.0,66.0,21.2,0.0
7342,0.060446781,0.0,40.8,96.2,66.2,45.2,2.77,6.0,43.0,0.0,22.0,19.0,107.0,4.0,138.0,139.0,79.0,140.0,34.3,0.0
7343,0.022636892,0.0,36.4,97.9,78.7,61.0,2.98,0.0,57.0,0.0,17.0,0.0,81.0,287.0,58.0,91.0,0.0,36.0,18.5,0.0
7344,0.085347558,0.0,46.4,98.7,70.7,33.9,2.7,15.0,46.0,0.0,9.0,0.0,25.0,40.0,86.0,106.0,92.0,22.0,27.9,5.0
7345,0.080693816,2.0,42.3,96.9,59.7,34.1,2.44,53.0,60.0,0.0,7.0,0.0,17.0,28.0,15.0,0.0,28.0,25.0,19.7,0.0
7346,0.05939124,0.0,34.2,97.2,64.8,41.7,3.32,18.0,115.0,0.0,74.0,0.0,0.0,22.0,66.0,60.0,0.0,44.0,26.7,0.0
7347,0.026269702,0.0,35.5,102.4,65.8,41.0,2.41,23.0,35.0,40.0,0.0,21.0,59.0,153.0,63.0,10.0,5.0,0.0,10.9,57.0
7348,0.004573171,0.0,40.6,103.3,69.6,38.1,2.36,57.0,80.0,4.0,8.0,6.0,12.0,9.0,86.0,5.0,0.0,7.0,19.0,7.0
7349,0.12937347400000002,1.0,44.1,91.5,56.6,28.8,2.58,64.0,50.0,0.0,19.0,0.0,23.0,0.0,57.0,0.0,0.0,29.0,22.3,21.0
7350,0.029331721,0.0,42.6,98.4,69.7,38.3,2.98,0.0,47.0,0.0,39.0,3.0,29.0,121.0,129.0,42.0,45.0,16.0,28.9,17.0
7351,0.052254098,0.0,43.7,101.2,59.6,33.7,2.6,38.0,64.0,0.0,18.0,0.0,18.0,0.0,57.0,216.0,158.0,152.0,24.6,0.0
7352,0.053723404,3.0,32.3,93.0,68.8,47.8,2.5,91.0,111.0,110.0,70.0,0.0,155.0,42.0,9.0,0.0,0.0,0.0,18.4,5.0
7353,-0.009418873,1.0,44.3,93.0,87.5,45.8,2.64,28.0,80.0,0.0,60.0,11.0,35.0,6.0,849.0,116.0,0.0,0.0,30.9,52.0
7354,0.053984576,1.0,42.5,95.8,65.8,35.0,2.66,23.0,32.0,0.0,6.0,0.0,26.0,13.0,36.0,35.0,44.0,221.0,24.5,0.0
7355,0.0504228,0.0,41.4,105.5,64.0,37.6,2.51,48.0,64.0,35.0,15.0,37.0,106.0,103.0,119.0,22.0,0.0,28.0,30.6,10.0
7356,0.131287298,0.0,40.4,94.4,77.9,50.1,2.94,7.0,27.0,0.0,20.0,18.0,13.0,38.0,17.0,0.0,0.0,12.0,25.9,26.0
7357,0.041751944,0.0,40.5,97.6,52.8,33.7,2.61,52.0,84.0,0.0,40.0,0.0,0.0,152.0,51.0,8.0,0.0,49.0,27.2,0.0
7358,0.07530648,0.0,42.0,91.6,68.2,37.5,2.65,66.0,58.0,0.0,16.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,22.3,26.0
7359,0.08539604,0.0,47.3,81.4,102.6,45.3,2.47,54.0,77.0,0.0,7.0,0.0,54.0,0.0,3.0,0.0,8.0,7.0,24.9,10.0
7360,0.158371041,1.0,42.1,87.5,73.1,32.4,2.34,22.0,33.0,0.0,5.0,0.0,53.0,0.0,164.0,307.0,654.0,5.0,20.8,39.0
7361,0.074840764,0.0,41.5,101.1,74.9,41.8,2.5,31.0,27.0,83.0,0.0,49.0,134.0,11.0,0.0,0.0,0.0,0.0,27.1,9.0
7362,0.062209302,0.0,37.8,104.0,67.9,50.2,3.2,7.0,54.0,0.0,33.0,7.0,102.0,82.0,31.0,92.0,43.0,86.0,39.1,38.0
7363,0.15359741300000002,0.0,34.5,96.0,67.1,47.1,3.31,109.0,87.0,0.0,0.0,0.0,25.0,119.0,28.0,0.0,0.0,97.0,25.1,14.0
7364,0.014084507,2.0,43.4,94.7,76.4,43.9,2.61,0.0,74.0,0.0,42.0,0.0,0.0,42.0,114.0,9.0,0.0,56.0,27.0,0.0
7365,0.090954029,0.0,38.6,94.3,53.7,32.2,2.83,21.0,35.0,0.0,27.0,0.0,132.0,9.0,11.0,0.0,0.0,0.0,21.5,0.0
7366,0.021771772,0.0,47.7,107.4,79.5,37.4,2.42,8.0,47.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,20.0
7367,0.129538763,0.0,40.3,82.2,69.6,39.9,2.43,28.0,47.0,0.0,28.0,0.0,17.0,0.0,15.0,0.0,0.0,20.0,22.4,0.0
7368,-0.022592152,0.0,32.8,84.1,59.2,43.2,2.7,63.0,71.0,0.0,16.0,0.0,11.0,24.0,19.0,19.0,7.0,8.0,19.7,9.0
7369,0.156097561,0.0,46.2,101.1,66.3,32.5,2.34,43.0,54.0,12.0,10.0,0.0,156.0,41.0,56.0,18.0,4.0,13.0,30.9,11.0
7370,0.134007585,4.0,28.9,89.2,22.6,5.8,1.7,4.0,9.0,0.0,0.0,21.0,6.0,22.0,24.0,56.0,19.0,9.0,19.2,0.0
7371,-0.017818485,0.0,35.4,96.3,51.7,32.0,3.08,37.0,41.0,46.0,25.0,0.0,36.0,22.0,8.0,37.0,20.0,28.0,25.6,0.0
7372,0.109820486,0.0,44.4,106.0,62.2,33.9,2.84,15.0,40.0,15.0,24.0,17.0,24.0,7.0,21.0,0.0,18.0,0.0,39.3,0.0
7373,0.079741379,0.0,34.4,95.5,60.8,48.5,2.77,30.0,87.0,0.0,17.0,0.0,102.0,247.0,100.0,34.0,0.0,13.0,23.9,0.0
7374,-0.041420118,0.0,30.9,96.8,70.0,54.2,2.88,87.0,83.0,85.0,19.0,21.0,6.0,0.0,0.0,11.0,0.0,7.0,21.0,0.0
7375,0.072466777,0.0,46.3,92.0,84.7,46.6,2.66,0.0,48.0,0.0,42.0,66.0,63.0,46.0,276.0,42.0,32.0,111.0,24.6,16.0
7376,0.100262697,1.0,44.4,99.6,58.9,33.4,2.31,57.0,101.0,0.0,57.0,0.0,51.0,27.0,84.0,46.0,237.0,9.0,23.5,0.0
7377,0.123090746,0.0,45.6,93.5,59.9,35.7,2.6,37.0,89.0,0.0,42.0,7.0,22.0,113.0,9.0,19.0,7.0,25.0,35.6,8.0
7378,-0.009329187,1.0,48.1,93.0,81.8,31.8,2.43,90.0,82.0,0.0,64.0,0.0,18.0,30.0,108.0,0.0,0.0,0.0,25.6,15.0
7379,0.020320197,0.0,33.5,110.3,69.9,47.4,3.1,94.0,77.0,0.0,5.0,0.0,22.0,151.0,15.0,0.0,0.0,3.0,25.8,32.0
7380,0.065250379,0.0,28.6,123.5,61.0,49.6,3.39,44.0,59.0,0.0,50.0,0.0,0.0,6.0,24.0,0.0,0.0,10.0,23.3,0.0
7381,0.035294118,0.0,47.0,108.2,59.9,27.1,2.17,14.0,36.0,0.0,0.0,0.0,134.0,0.0,124.0,102.0,356.0,54.0,24.1,0.0
7382,0.13876967099999998,0.0,41.5,132.0,72.8,32.8,2.97,85.0,69.0,143.0,0.0,10.0,6.0,6.0,19.0,10.0,5.0,25.0,26.3,0.0
7383,-0.011805556000000002,0.0,34.1,113.7,30.4,21.9,2.15,69.0,61.0,52.0,26.0,19.0,17.0,11.0,23.0,0.0,0.0,4.0,24.0,9.0
7384,0.119617225,0.0,31.5,116.8,71.1,51.1,3.61,12.0,35.0,0.0,0.0,25.0,96.0,0.0,0.0,0.0,0.0,16.0,24.9,43.0
7385,0.039793439,1.0,44.8,80.8,54.2,28.8,2.36,6.0,52.0,0.0,19.0,9.0,254.0,152.0,0.0,64.0,47.0,52.0,24.3,11.0
7386,0.023749607,0.0,49.8,98.2,73.2,24.6,2.14,16.0,52.0,107.0,8.0,0.0,37.0,210.0,15.0,0.0,0.0,97.0,21.5,0.0
7387,0.072446556,0.0,37.5,106.7,56.1,35.6,2.84,46.0,61.0,0.0,37.0,0.0,7.0,33.0,108.0,121.0,219.0,0.0,31.5,7.0
7388,0.0209986,0.0,36.1,97.9,54.5,35.4,2.49,14.0,29.0,26.0,7.0,23.0,48.0,46.0,121.0,45.0,55.0,42.0,30.2,0.0
7389,0.056668575,0.0,41.7,89.8,68.3,39.1,2.43,37.0,55.0,56.0,39.0,0.0,16.0,0.0,0.0,0.0,0.0,17.0,26.8,0.0
7390,0.13329275699999998,0.0,49.6,92.4,74.1,33.0,2.31,19.0,28.0,16.0,5.0,10.0,30.0,169.0,96.0,0.0,11.0,77.0,18.3,15.0
7391,0.134118967,0.0,39.3,91.4,64.0,35.2,2.46,40.0,46.0,68.0,0.0,0.0,23.0,30.0,0.0,0.0,16.0,111.0,16.5,4.0
7392,0.017413306,1.0,35.5,97.9,66.4,55.0,3.01,26.0,120.0,38.0,64.0,0.0,26.0,258.0,21.0,50.0,35.0,86.0,32.2,0.0
7393,-0.02214243,0.0,41.2,96.0,79.8,47.2,2.63,0.0,31.0,0.0,31.0,0.0,666.0,81.0,229.0,157.0,192.0,111.0,29.6,0.0
7394,0.111595466,0.0,35.9,98.7,61.7,45.1,2.87,20.0,65.0,0.0,30.0,0.0,62.0,38.0,17.0,0.0,30.0,107.0,23.8,1.0
7395,-0.050544323,0.0,43.3,90.9,59.3,34.1,2.72,28.0,31.0,0.0,7.0,0.0,10.0,3.0,21.0,0.0,0.0,5.0,27.7,1.0
7396,0.004083299,0.0,45.7,91.6,63.5,33.5,2.65,16.0,42.0,0.0,23.0,0.0,107.0,18.0,17.0,300.0,37.0,58.0,25.4,0.0
7397,0.061154599,1.0,37.7,89.3,53.7,27.0,2.48,14.0,34.0,0.0,17.0,0.0,73.0,36.0,90.0,34.0,36.0,33.0,27.6,0.0
7398,0.042046250999999986,0.0,34.8,96.6,53.9,39.1,2.85,25.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
7399,0.052026013,0.0,41.5,94.5,61.1,35.6,2.65,6.0,36.0,0.0,9.0,0.0,67.0,0.0,99.0,8.0,82.0,0.0,32.1,16.0
7400,0.091522564,0.0,37.3,109.7,58.1,40.3,3.09,47.0,49.0,0.0,18.0,0.0,68.0,13.0,16.0,0.0,0.0,6.0,27.1,10.0
7401,0.040668524,0.0,40.4,96.7,63.9,39.8,2.63,131.0,103.0,247.0,30.0,0.0,53.0,13.0,0.0,0.0,14.0,0.0,21.8,0.0
7402,0.048120661,0.0,43.0,98.9,67.2,41.7,2.81,44.0,70.0,0.0,70.0,0.0,16.0,0.0,408.0,68.0,13.0,54.0,31.4,23.0
7403,0.099224806,0.0,29.3,121.1,44.6,35.6,3.18,60.0,74.0,0.0,32.0,5.0,36.0,5.0,35.0,26.0,0.0,22.0,24.7,0.0
7404,0.016459523,0.0,36.9,101.4,55.5,39.2,2.6,47.0,60.0,0.0,10.0,0.0,80.0,0.0,49.0,43.0,21.0,90.0,32.0,10.0
7405,0.025217207,0.0,42.9,115.9,26.2,4.9,1.4,3.0,11.0,0.0,0.0,51.0,57.0,83.0,49.0,0.0,14.0,130.0,26.7,0.0
7406,0.032822757,0.0,40.1,92.9,68.2,40.0,2.41,90.0,95.0,0.0,25.0,0.0,32.0,31.0,0.0,0.0,0.0,33.0,12.3,12.0
7407,-0.008053055,0.0,47.8,92.3,80.3,41.2,2.79,0.0,36.0,0.0,23.0,15.0,23.0,60.0,59.0,33.0,18.0,43.0,28.0,26.0
7408,-0.039290241,0.0,38.2,116.7,66.8,43.2,2.54,14.0,48.0,19.0,0.0,6.0,142.0,176.0,0.0,16.0,0.0,62.0,20.8,78.0
7409,0.04576183,0.0,37.9,91.3,71.1,49.3,2.81,45.0,49.0,0.0,25.0,18.0,0.0,44.0,99.0,0.0,21.0,5.0,26.9,21.0
7410,0.085165794,0.0,48.7,91.7,58.8,21.1,2.25,94.0,102.0,0.0,14.0,0.0,0.0,17.0,195.0,37.0,0.0,0.0,21.7,0.0
7411,0.021640489,0.0,40.1,90.8,66.8,44.8,2.88,7.0,40.0,0.0,35.0,0.0,29.0,0.0,28.0,57.0,230.0,51.0,34.5,15.0
7412,0.065086007,1.0,37.4,99.6,54.7,36.8,2.75,0.0,31.0,0.0,21.0,0.0,211.0,197.0,54.0,43.0,26.0,68.0,27.3,0.0
7413,0.053292894,1.0,50.7,89.9,86.6,38.6,2.39,21.0,35.0,0.0,32.0,0.0,149.0,29.0,55.0,47.0,673.0,30.0,30.9,0.0
7414,0.019087674,0.0,41.6,90.0,67.4,40.1,2.81,92.0,88.0,0.0,20.0,17.0,150.0,0.0,372.0,11.0,41.0,26.0,32.1,0.0
7415,-0.001692047,0.0,38.0,107.9,77.0,44.7,2.37,23.0,61.0,0.0,28.0,0.0,4.0,43.0,5.0,0.0,0.0,0.0,16.6,12.0
7416,0.096788783,0.0,32.8,99.8,61.9,43.5,2.88,76.0,67.0,45.0,31.0,54.0,0.0,11.0,39.0,0.0,8.0,68.0,26.5,0.0
7417,0.07522388099999999,1.0,36.4,93.4,61.4,39.8,2.46,33.0,47.0,54.0,40.0,8.0,27.0,79.0,46.0,0.0,6.0,15.0,28.4,0.0
7418,0.042994588,0.0,42.7,96.6,52.5,33.4,3.01,33.0,51.0,0.0,23.0,0.0,44.0,14.0,58.0,25.0,20.0,12.0,44.7,0.0
7419,0.098253275,0.0,48.5,96.7,89.9,40.8,2.3,2.0,33.0,0.0,1.0,0.0,119.0,135.0,3.0,9.0,16.0,35.0,18.6,16.0
7420,0.07715311,0.0,38.4,96.6,57.0,37.2,2.71,68.0,64.0,0.0,21.0,0.0,52.0,4.0,151.0,13.0,4.0,5.0,33.4,29.0
7421,0.0592,0.0,40.0,86.1,52.3,29.3,2.52,10.0,21.0,38.0,6.0,0.0,13.0,11.0,26.0,131.0,34.0,56.0,28.2,0.0
7422,0.051502146,0.0,36.2,89.4,63.4,42.5,2.54,40.0,38.0,0.0,13.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,17.8,0.0
7423,0.053022795,0.0,37.7,97.3,65.1,50.1,3.05,0.0,66.0,0.0,54.0,0.0,3.0,54.0,128.0,40.0,59.0,51.0,39.0,16.0
7424,0.101541933,0.0,41.4,94.2,54.2,27.4,2.05,0.0,49.0,0.0,24.0,0.0,51.0,18.0,82.0,0.0,22.0,35.0,16.7,0.0
7425,0.080733945,0.0,43.2,96.3,58.3,32.7,2.55,27.0,42.0,0.0,18.0,0.0,10.0,27.0,27.0,29.0,36.0,27.0,27.6,0.0
7426,0.060336615,0.0,45.5,95.4,76.4,44.2,2.83,10.0,27.0,0.0,18.0,0.0,49.0,10.0,154.0,112.0,39.0,42.0,31.8,6.0
7427,0.100902815,0.0,38.5,96.0,64.9,41.8,2.65,51.0,51.0,6.0,0.0,0.0,4.0,0.0,14.0,0.0,7.0,36.0,31.3,11.0
7428,0.080062794,0.0,54.3,82.9,105.8,32.2,2.19,0.0,9.0,0.0,0.0,0.0,55.0,20.0,122.0,20.0,80.0,11.0,25.8,17.0
7429,0.04763080000000002,0.0,33.6,104.5,49.2,33.7,2.94,47.0,44.0,52.0,21.0,0.0,7.0,28.0,60.0,0.0,0.0,1.0,41.7,0.0
7430,0.162082515,0.0,42.1,98.7,69.9,40.5,2.6,63.0,65.0,0.0,0.0,0.0,17.0,10.0,50.0,6.0,19.0,0.0,21.0,0.0
7431,0.128272251,0.0,40.6,98.6,67.5,39.5,2.84,25.0,29.0,25.0,16.0,0.0,6.0,21.0,0.0,10.0,0.0,26.0,25.5,9.0
7432,0.004170142,0.0,46.5,91.8,63.6,27.0,2.18,52.0,47.0,0.0,3.0,0.0,113.0,46.0,91.0,15.0,16.0,7.0,19.9,6.0
7433,0.071428571,0.0,38.0,94.3,77.4,54.2,2.86,30.0,57.0,0.0,45.0,0.0,68.0,3.0,28.0,6.0,77.0,577.0,24.5,39.0
7434,0.049600912,0.0,31.7,90.7,57.7,44.2,2.92,62.0,89.0,0.0,79.0,0.0,168.0,10.0,179.0,239.0,80.0,0.0,32.5,30.0
7435,0.027884833,0.0,42.2,96.5,68.4,44.2,2.79,0.0,36.0,0.0,40.0,90.0,113.0,24.0,183.0,53.0,32.0,0.0,37.2,0.0
7436,0.01642539,0.0,50.8,82.5,79.5,34.8,2.36,23.0,38.0,0.0,23.0,0.0,54.0,72.0,182.0,46.0,22.0,20.0,23.8,16.0
7437,0.082178691,0.0,47.9,87.1,60.8,27.6,2.39,10.0,36.0,0.0,0.0,0.0,0.0,12.0,102.0,0.0,0.0,0.0,22.8,0.0
7438,0.049465240999999986,1.0,42.4,90.2,56.8,28.8,2.03,20.0,44.0,23.0,9.0,19.0,97.0,43.0,8.0,42.0,0.0,56.0,13.8,0.0
7439,0.090765837,0.0,44.9,100.1,72.8,33.0,2.43,68.0,66.0,0.0,5.0,0.0,80.0,110.0,9.0,11.0,0.0,88.0,26.6,0.0
7440,0.035844916,1.0,35.8,99.4,58.5,31.1,2.3,12.0,28.0,10.0,2.0,0.0,100.0,33.0,22.0,34.0,130.0,104.0,19.5,10.0
7441,-0.00493921,0.0,37.5,107.2,70.8,40.5,2.88,0.0,52.0,0.0,14.0,0.0,16.0,9.0,82.0,42.0,13.0,16.0,27.4,0.0
7442,0.112485939,1.0,36.2,105.5,61.2,40.5,2.67,81.0,99.0,0.0,57.0,0.0,79.0,70.0,12.0,0.0,0.0,57.0,17.4,0.0
7443,0.099022801,0.0,41.2,98.5,61.5,35.3,2.52,0.0,10.0,0.0,0.0,0.0,112.0,11.0,0.0,0.0,9.0,0.0,16.6,0.0
7444,0.06695279,0.0,37.9,90.9,72.6,46.7,2.63,47.0,71.0,0.0,9.0,0.0,37.0,21.0,20.0,25.0,0.0,0.0,23.1,0.0
7445,0.077369439,0.0,41.8,94.6,72.4,39.7,2.65,0.0,12.0,0.0,12.0,0.0,0.0,0.0,127.0,0.0,0.0,18.0,31.7,4.0
7446,0.059775841,0.0,47.9,97.8,78.9,36.8,2.39,22.0,37.0,0.0,0.0,0.0,81.0,54.0,53.0,33.0,34.0,0.0,31.9,12.0
7447,0.023613596,0.0,39.5,106.0,55.8,34.7,2.55,53.0,67.0,18.0,20.0,0.0,46.0,94.0,42.0,0.0,4.0,44.0,13.5,36.0
7448,0.043904959,1.0,43.2,101.2,65.8,34.3,2.08,19.0,56.0,0.0,21.0,0.0,2.0,72.0,153.0,55.0,5.0,18.0,19.3,0.0
7449,0.115902965,0.0,41.7,92.3,57.0,33.1,2.54,3.0,41.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,12.0,46.0,30.9,7.0
7450,-0.062421185,0.0,53.5,91.0,74.0,29.7,2.17,82.0,54.0,0.0,49.0,0.0,258.0,215.0,60.0,0.0,0.0,66.0,42.7,47.0
7451,-0.015210259,0.0,42.8,100.0,57.5,38.9,2.91,21.0,54.0,0.0,38.0,15.0,88.0,59.0,413.0,43.0,76.0,12.0,35.0,11.0
7452,0.051612903,0.0,34.6,92.7,56.3,34.5,2.27,33.0,61.0,0.0,21.0,17.0,226.0,90.0,19.0,32.0,0.0,88.0,18.4,0.0
7453,0.044068604,0.0,52.6,93.1,77.9,28.2,2.2,47.0,62.0,0.0,44.0,0.0,0.0,32.0,41.0,14.0,0.0,67.0,19.9,0.0
7454,0.104716981,1.0,33.2,96.3,61.3,42.8,2.95,45.0,40.0,0.0,0.0,0.0,56.0,34.0,53.0,91.0,28.0,41.0,22.5,0.0
7455,0.062073246,0.0,47.6,90.8,75.6,31.9,2.41,51.0,56.0,0.0,23.0,0.0,31.0,9.0,28.0,28.0,0.0,46.0,21.2,0.0
